Mean_Speed,Estimated_Travel_Time,Traffic_Level,Total_Neighbours,Length,Rank
12.616539008263498,11.538029558237445,1,12,145.57,4
3.8971097674453627,56.80876680697803,1,12,221.39,1
14.010064766486678,18.87714328292299,1,11,264.47,3
6.796626171912067,11.593987664887493,1,10,78.8,4
13.871783497203952,3.5121655416421533,1,12,48.72,4
9.195363514304006,9.147001080398969,1,12,84.11,5
8.487928666570223,6.707172295664933,1,12,56.93,7
1.5145738587714732,11.105433982363412,1,12,16.82,8
11.733384749991819,4.205095209209295,1,12,49.34,8
0.0,250419.99999999997,1,10,250.42,1
24.001889664036085,9.140946945054257,1,12,219.4,3
19.284057621867397,19.139125553196706,1,10,369.08,2
11.44918075098598,9.094100465750216,1,11,104.12,2
19.68307914766955,19.837851439327835,1,10,390.47,1
15.595670474722185,17.343916084814456,1,10,270.49,1
13.796591950686931,12.61108544935527,1,11,173.99,2
7.913452020357362,6.245062189404448,1,11,49.42,7
11.690938132535667,34.20170353029453,1,11,399.85,2
10.0691678679956,3.7987250288651873,2,12,38.25,8
7.752471140190028,33.3596856180829,1,11,258.62,2
12.61737501150572,12.214109500547291,1,11,154.11,2
7.433431128947307,1.951992256105674,1,12,14.51,8
11.624469846278679,13.521476856883737,1,10,157.18,1
14.89375738420058,10.147875791258057,1,12,151.14,3
12.092737141308875,5.815060658168644,1,13,70.32,3
3.8211460547521714,38.17441100388944,1,11,145.87,2
12.445140388877022,17.022708734514815,1,12,211.85,1
14.144318845939882,1.78234104268913,1,12,25.21,8
14.200154440639574,3.0056011135944867,1,11,42.68,7
6.256894486187958,10.58991807297828,1,10,66.26,5
8.315879974870358,26.63097599643416,1,12,221.46,2
13.001341390458181,5.284839305152541,1,12,68.71,8
2.2312064336612822,165.4172354614274,1,10,369.08,1
25.10627372317379,19.214320903174546,1,12,482.4,2
19.7294497811344,12.458026084185487,1,11,245.79,2
19.577672566222088,10.115094086396498,1,10,198.03,2
22.1442151200878,2.478299623734075,1,11,54.88,6
11.2584041978413,32.54812969588191,1,10,366.44,1
15.571650104061352,25.67807504843127,1,11,399.85,1
19.611857695982394,12.756058292797464,1,12,250.17,2
12.38729546125978,6.13854737200777,1,12,76.04,7
13.506056619337889,16.70880008579907,1,10,225.67,1
11.934885276710775,21.669248928991387,1,11,258.62,1
12.038813649452683,32.24154898499042,1,11,388.15,1
9.625968911335804,17.015429979948973,1,11,163.79,2
6.70254405902233,4.893664213344147,1,13,32.8,8
3.972739786496351,27.94544973153428,1,10,111.02,2
22.913719504946563,14.877549667412453,1,11,340.9,3
12.020984701724084,20.717936689852085,1,10,249.05,1
19.265234316607525,12.181009384230721,1,11,234.67,1
25.395325498960513,9.032764711339865,1,12,229.39,2
14.282497868901315,9.585158090454598,1,12,136.9,3
20.91420038957146,64.99603019381098,1,8,1359.34,1
20.672237514690874,6.99392119006243,1,11,144.58,6
11.214494337767333,13.253384015671132,1,10,148.63,2
7.657035951302156,9.46841577616867,2,11,72.5,4
12.047827388785358,30.982349593376142,1,13,373.27,1
13.519660515430266,29.555475860059587,1,11,399.58,1
13.835109893098382,31.820491734555205,1,11,440.24,1
13.808872490678016,1.8256378293751765,1,12,25.21,7
13.87026557312539,16.11360639215495,1,11,223.5,1
8.682907897769473,7.63108405388261,1,10,66.26,6
20.890293680937674,12.504850529620441,1,12,261.23,1
2.9922892206348477,29.261877293206023,1,11,87.56,3
11.404138125015029,5.807541023615296,1,10,66.23,3
26.751438943217238,12.683803690718149,1,11,339.31,1
23.209189838235414,10.883619883355871,1,10,252.6,2
19.35413922340297,4.047196266175639,1,10,78.33,3
25.352178691511043,10.098145927226472,1,11,256.01,2
22.503503498110145,4.595284463536285,1,12,103.41,3
20.439559153444133,37.821265820683735,1,10,773.05,1
22.55365995449615,4.193554402736535,1,12,94.58,4
24.542635156462428,9.60165844041201,1,11,235.65,2
3.451346294977702,70.62751145972005,1,12,243.76,1
10.07649215226993,11.005814158751424,1,11,110.9,3
11.209494519275031,32.690144891894676,1,10,366.44,1
0.0,126110.0,1,11,126.11,2
14.993163785148825,19.254775318732662,1,14,288.69,1
16.90486070432235,16.300045579763076,1,12,275.55,3
14.466609033146216,15.11135052444674,1,11,218.61,1
12.00271827845506,14.488384711332548,1,10,173.9,1
13.617513157975377,8.569112336906985,1,11,116.69,2
1.4561528934165835,83.06133273973313,1,11,120.95,2
13.015981523740953,16.291510525981003,1,12,212.05,2
12.912087842481602,12.173089427324655,1,10,157.18,2
14.619424602892197,22.4379555906123,1,11,328.03,1
15.246271638801018,7.626782649213272,1,11,116.28,2
5.941633199038915,119.72970665962188,1,8,711.39,1
21.923860859443153,13.446536715864182,1,11,294.8,1
11.659779852189509,21.359751483921254,2,10,249.05,1
12.263758449000306,4.9723745174523435,1,10,60.98,8
19.17090206425782,12.292066341486624,1,11,235.65,1
12.254887991078059,3.3252037904930076,1,11,40.75,8
21.102417066697676,13.701274080886416,1,12,289.13,1
13.886304517608076,17.547505147321388,1,10,243.67,1
26.136354034166903,16.70278874510643,1,11,436.55,1
12.155954046057811,12.226930065452235,2,10,148.63,2
14.377051555935061,27.792903047290487,2,11,399.58,1
12.460174826179792,11.405939481795624,1,12,142.12,2
13.70934025282489,16.302753880074317,2,11,223.5,3
19.961803650204097,30.914040174605695,1,7,617.1,2
12.957242612495255,16.224130880846158,1,11,210.22,1
24.168046700144206,22.721323192276166,1,10,549.13,1
11.241925293720865,11.382391953046652,1,12,127.96,2
7.974535134481267,12.640235236302198,1,10,100.8,4
11.00801841731557,22.946909282297455,1,10,252.6,2
20.839382545888803,8.279995802180842,2,10,172.55,3
20.54822269731159,12.45898507969231,2,11,256.01,3
9.308495731894803,11.10920636141821,1,12,103.41,4
22.805990955840926,300.95381574472435,1,8,6863.55,1
19.26394569331786,16.921766972851962,1,11,325.98,1
15.855398092931138,7.979616737368884,1,11,126.52,5
19.801450712083124,2.3210420624360903,1,12,45.96,6
22.911766292740445,2.7767392171837004,1,10,63.62,7
9.742684121802448,14.475477007860613,1,11,141.03,3
13.536562082861188,29.53851927486486,1,11,399.85,1
4.836662201397122,46.05448772826357,1,11,222.75,2
21.398768283293606,11.690859805015604,1,12,250.17,2
11.34252622536521,13.47671558899818,1,12,152.86,2
13.612125177209496,30.422876267208643,1,10,414.12,1
8.565604475464848,8.137195711014597,1,10,69.7,5
15.219860507226198,4.814761604760279,1,11,73.28,4
14.648627072726324,22.832173850798434,1,11,334.46,1
14.202709480225757,33.21197273356479,1,12,471.7,1
11.234278391391916,7.765518795301195,1,11,87.24,2
7.109277349128389,2.2126018197796897,1,12,15.73,8
14.175616909368342,16.570707398614868,1,11,234.9,2
14.139555471825195,10.114886587841108,1,11,143.02,2
13.815414107365124,8.035951665090822,1,10,111.02,2
27.229562234681445,12.519481476121797,1,11,340.9,2
12.705292803406056,19.602066938058623,1,10,249.05,1
10.03112374960824,7.822652970766571,2,10,78.47,4
12.87198465462554,31.502523571940696,1,11,405.5,1
21.775350307134755,13.277857573903908,1,12,289.13,1
20.847726012677597,6.989251485336727,1,12,145.71,2
14.483272306480302,16.824236598173595,1,10,243.67,1
20.604547955329604,32.604452252796506,3,11,671.8,1
11.496003219981144,23.463806928234526,2,10,269.74,1
12.15930708890925,14.607740284971568,1,13,177.62,1
13.752368877257725,11.907039540714559,1,8,163.75,1
11.754799838576048,10.728383446066122,2,11,126.11,3
13.806056996620143,34.10966651197267,1,11,470.92,1
12.688616313385937,34.69566650349148,1,11,440.24,1
14.65561852632778,4.4952043396634025,1,10,65.88,7
11.24396437211109,11.135752111645246,1,11,125.21,3
14.02882255695651,14.984864135711636,2,11,210.22,1
12.548930924851092,19.955484773932767,2,10,250.42,3
22.748966518166952,4.867913446158745,1,12,110.74,4
23.59886702774917,15.63973387222405,1,10,369.08,2
20.347087753113072,26.988137401431512,1,10,549.13,1
13.661610429739488,32.280235354977066,1,11,441.0,1
14.069353550152371,16.867868104532054,2,11,237.32,1
8.376052084265334,10.781929134568069,1,11,90.31,4
0.0,2779.9999999999995,1,10,2.78,8
17.737371750248432,9.36328123120461,2,11,166.08,2
25.23094873295468,10.011514139778413,1,10,252.6,1
22.255410114430532,3.5195936447475478,1,10,78.33,5
18.400922198873907,13.912889649393072,2,11,256.01,2
16.268591431617253,29.652229083734806,3,12,482.4,2
13.15788756790571,11.352126185082962,1,12,149.37,3
14.32063675036225,7.221047625370721,1,12,103.41,5
7.501867067883723,9.380331504574551,1,13,70.37,5
22.960122028765124,1.530479670620895,1,11,35.14,8
10.872732749987035,16.88995804667589,1,12,183.64,2
18.642273593926802,15.11564555579746,1,12,281.79,3
8.423529674706721,12.454399052574432,1,12,104.91,4
13.403760311113029,4.767318910277786,1,13,63.9,4
3.788879834488035,16.946961319684146,1,11,64.21,3
21.168297603016242,13.017107240628423,2,12,275.55,5
14.66117329422412,12.148413801927285,1,11,178.11,2
11.327613788811933,29.24887855262495,1,12,331.32,1
12.620982474194733,43.72242819671678,3,10,551.82,1
13.465515794482313,23.247531307213098,1,11,313.04,1
8.95424894558931,13.715276484522338,1,13,122.81,3
7.767683107695998,15.570923571813351,1,11,120.95,3
12.14023066388383,5.619333099077663,1,9,68.22,3
14.017350618643276,25.6881638903352,1,10,360.08,1
11.356139059285397,13.42357637610617,1,12,152.44,3
11.158327124360948,8.626741170712267,1,10,96.26,4
18.5524012426923,8.53043214890244,1,12,158.26,4
13.386336694758048,30.292081339832848,1,11,405.5,1
21.927787349114038,0.8537113071171932,1,10,18.72,8
8.856094248198497,44.01037173687315,3,10,389.76,2
12.747304314864762,19.17346553929767,1,12,244.41,1
22.591011896178593,10.154038298691821,1,12,229.39,2
21.26511815322583,31.59164201013812,2,11,671.8,1
19.193102020800346,7.60012632881932,1,11,145.87,2
8.705487202952398,25.864146916859376,1,11,225.16,2
13.041592631247195,20.68305671147192,2,10,269.74,2
11.125923441435926,16.755463129084806,1,11,186.42,1
14.599049374769578,20.153367006791413,1,11,294.22,1
13.565483477340969,27.51615897977315,2,13,373.27,1
6.232240806827005,64.11498085283975,1,11,399.58,1
14.918489668741534,31.566198084160686,3,11,470.92,2
12.752844979284491,34.52092460271559,1,11,440.24,1
12.890413682024722,31.838388598211083,2,11,410.41,1
11.11933532247244,3.5739546337526598,1,11,39.74,8
