Mean_Speed,Estimated_Travel_Time,Traffic_Level,Total_Neighbours,Length,Rank
14.2270937955571,16.53746038234979,1,14,235.28,1
13.070355708380033,4.781813241695346,1,10,62.5,1
14.160547998378348,4.823259665361937,1,12,68.3,2
6.94088935483775,14.930363344255104,1,9,103.63,1
4.900466822673622,1.3651760622164635,1,11,6.69,4
3.8420721091795715,10.679133247387558,1,8,41.03,1
13.345326362248679,13.041269675676508,1,10,174.04,1
5.4090823627077045,6.873624305729421,1,8,37.18,1
23.350825171144454,26.964357592727442,1,12,629.64,1
8.5601960807906,4.996380876832656,1,11,42.77,2
2.0236722298897805,32.12970907029807,1,12,65.02,1
8.400673531522509,3.77112619376585,1,12,31.68,2
0.0,8080.0,1,11,8.08,3
13.721502474208098,9.045656642434361,1,12,124.12,1
13.958576629324904,2.177872487093999,1,12,30.4,3
12.36946860796304,15.932778217580557,1,11,197.08,1
13.48397788351382,1.9415635524001391,1,12,26.18,1
7.087745331589661,3.16179531735148,1,11,22.41,2
8.504020913994761,73.90268748819156,1,12,628.47,1
13.027429946548118,14.445673534392313,1,11,188.19,1
13.583918636794024,4.958068566280477,1,12,67.35,1
11.38372686081566,6.155277692158136,1,12,70.07,1
0.0,200.0,1,11,0.2,8
11.4166897567178,16.826243341417303,1,12,192.1,1
12.134773501564327,17.334480942135688,1,12,210.35,1
13.397059839040054,49.37351985787622,1,10,661.46,1
8.39550173611071,5.548209203465497,1,11,46.58,2
12.868380441511244,74.69316005760865,1,12,961.18,1
4.5845511694205925,26.198856891628896,1,10,120.11,1
10.126980887911783,11.071414199451453,1,10,112.12,1
14.195895781041157,6.308161272893778,1,14,89.55,1
9.877378541802516,1.670483714901639,1,11,16.5,4
11.428023649310191,3.6130481758753024,1,12,41.29,1
14.639025301320881,12.931871904266641,1,12,189.31,1
6.311146880360321,6.944855005101327,1,12,43.83,1
1.8261364521924408,88.47093534879757,1,10,161.56,1
21.74329816713771,4.046304259993584,1,10,87.98,1
22.968412890280373,27.362360777916525,1,12,628.47,1
11.109246158669704,6.749332846629318,1,9,74.98,1
23.95054001571147,7.9234121600394625,1,10,189.77,1
14.828135349003782,3.5695654749709353,1,11,52.93,1
0.0,5830.0,1,12,5.83,3
15.118810581599657,1.6152064256774508,1,12,24.42,2
